"var","hr","pval","hr_ci95"
"TMB.cathigh",0.7,"1.96e-02","0.5 to 0.9"
"PDL1.catmed",0.6,"5.17e-03","0.4 to 0.8"
"PDL1.cathigh",0.4,"6.83e-04","0.3 to 0.7"
"nmdns_mean.wt.catmed",1.1,"6.36e-01","0.7 to 1.7"
"nmdns_mean.wt.cathigh",0.9,"7.50e-01","0.6 to 1.5"
"age.cat>=65",1.8,"9.46e-04","1.3 to 2.6"
"gendermale",1.4,"5.65e-02","1 to 2"
"tnm_stageI",1.2,"6.87e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.57e-01","0.1 to 2"
"tnm_stageII",1.4,"4.98e-01","0.5 to 4.2"
"tnm_stageIII",2.3,"1.25e-01","0.8 to 6.5"
"tnm_stageIV",3.6,"4.54e-02","1 to 12.5"
"TMB.cathigh",0.6,"5.69e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"3.63e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.53e-05","0.2 to 0.6"
